Year,Home_Team,Home_Score,Away_Score,Away_Team,Date
2003,Australia,30,10,Wales,6/14/2003
2003,New Zealand,13,15,England,6/14/2003
2003,Austria,25,6,Bosnia & Herzegovina,6/14/2003
2003,Canada,11,16,USA,6/18/2003
2003,Argentina,33,32,France,6/20/2003
2003,Samoa,14,40,Ireland,6/20/2003
2003,USA,10,36,England A,6/21/2003
2003,Australia,14,25,England,6/21/2003
2003,New Zealand,55,3,Wales,6/21/2003
2003,Czech Republic,5,42,Romania,6/22/2003
2003,South Africa A,30,30,Argentina,6/25/2003
2003,USA,6,43,England A,6/28/2003
2003,South Africa,26,25,Argentina,6/28/2003
2003,New Zealand,31,23,France,6/28/2003
2003,Japan,10,37,England XV,7/3/2003
2003,Uganda,25,3,Zimbabwe,7/5/2003
2003,Japan,20,55,England XV,7/6/2003
2003,South Africa,26,22,Australia,7/12/2003
2003,Russia,30,21,USA A,7/19/2003
2003,South Africa,16,52,New Zealand,7/19/2003
2003,Canada,27,65,New Zealand Maori,7/26/2003
2003,Australia,21,50,New Zealand,7/26/2003
2003,Canada All Stars,11,30,New Zealand Maori,7/30/2003
2003,Canada,9,30,New Zealand Maori,8/2/2003
2003,Australia,29,9,South Africa,8/2/2003
2003,Canterbury Development XV,17,46,Fiji,8/3/2003
2003,Canterbury,38,41,Fiji,8/6/2003
2003,Marlborough,12,75,Fiji,8/9/2003
2003,New Zealand,19,11,South Africa,8/9/2003
2003,Uruguay,3,24,Fiji,8/13/2003
2003,Kenya,10,32,Namibia,8/16/2003
2003,New Zealand,21,17,Australia,8/16/2003
2003,Argentina,49,30,Fiji,8/18/2003
2003,Salta,12,43,Fiji,8/22/2003
2003,Uruguay,11,21,Canada,8/23/2003
2003,Argentina,42,8,USA,8/23/2003
2003,Chile,16,41,Fiji,8/24/2003
2003,Argentina,57,0,Uruguay,8/27/2003
2003,USA,35,20,Canada,8/27/2003
2003,Niue Island,38,14,New Caledonia,8/30/2003
2003,Uruguay,17,31,USA,8/30/2003
2003,Argentina,62,22,Canada,8/30/2003
2003,Namibia,82,13,Uganda,8/31/2003
2003,Tahiti,8,78,Niue Island,9/3/2003
2003,Niue Island,17,14,Cook Islands,9/6/2003
2003,Australia,24,8,Argentina,10/10/2003
2003,New Zealand,70,7,Italy,10/11/2003
2003,Ireland,45,17,Romania,10/11/2003
2003,France,61,18,Fiji,10/11/2003
2003,South Africa,72,6,Uruguay,10/11/2003
2003,Wales,41,10,Canada,10/12/2003
2003,England,84,6,Georgia,10/12/2003
2003,Scotland,32,11,Japan,10/12/2003
2003,Argentina,67,14,Namibia,10/14/2003
2003,Fiji,19,18,USA,10/15/2003
2003,Italy,36,12,Tonga,10/15/2003
2003,Samoa,60,13,Uruguay,10/15/2003
2003,New Zealand,68,6,Canada,10/17/2003
2003,Australia,90,8,Romania,10/18/2003
2003,France,51,29,Japan,10/18/2003
2003,South Africa,6,25,England,10/18/2003
2003,Wales,27,20,Tonga,10/19/2003
2003,Georgia,9,46,Samoa,10/19/2003
2003,Ireland,64,7,Namibia,10/19/2003
2003,Scotland,39,15,USA,10/20/2003
2003,Italy,19,14,Canada,10/21/2003
2003,Argentina,50,3,Romania,10/22/2003
2003,Fiji,41,13,Japan,10/23/2003
2003,New Zealand,91,7,Tonga,10/24/2003
2003,South Africa,46,19,Georgia,10/24/2003
2003,Australia,142,0,Namibia,10/25/2003
2003,Italy,15,27,Wales,10/25/2003
2003,France,51,9,Scotland,10/25/2003
2003,Argentina,15,16,Ireland,10/26/2003
2003,England,35,22,Samoa,10/26/2003
2003,Japan,26,39,USA,10/27/2003
2003,Georgia,12,24,Uruguay,10/28/2003
2003,Canada,24,7,Tonga,10/29/2003
2003,Namibia,7,37,Romania,10/30/2003
2003,France,41,14,USA,10/31/2003
2003,Scotland,22,20,Fiji,11/1/2003
2003,South Africa,60,10,Samoa,11/1/2003
2003,Australia,17,16,Ireland,11/1/2003
2003,England,111,13,Uruguay,11/2/2003
2003,New Zealand,53,37,Wales,11/2/2003
2003,New Zealand,29,9,South Africa,11/8/2003
2003,Australia,33,16,Scotland,11/8/2003
2003,France,43,21,Ireland,11/9/2003
2003,England,28,17,Wales,11/9/2003
2003,New Zealand,10,22,Australia,11/15/2003
2003,France,7,24,England,11/16/2003
2003,France,13,40,New Zealand,11/20/2003
2003,Australia,17,20,England,11/22/2003
2004,Georgia,14,19,Portugal,2/14/2004
2004,Russia,36,6,Spain,2/14/2004
2004,France,35,17,Ireland,2/14/2004
2004,Romania,55,11,Czech Republic,2/14/2004
2004,Wales,23,10,Scotland,2/14/2004
2004,Italy,9,50,England,2/15/2004
2004,Romania,36,6,Portugal,2/21/2004
2004,France,25,0,Italy,2/21/2004
2004,Scotland,13,35,England,2/21/2004
2004,Spain,6,6,Georgia,2/22/2004
2004,Ireland,36,15,Wales,2/22/2004
2004,Morocco,27,9,Namibia,2/28/2004
2004,Czech Republic,8,13,Portugal,3/6/2004
2004,Georgia,9,3,Russia,3/6/2004
2004,Romania,50,10,Spain,3/6/2004
2004,Italy,20,14,Scotland,3/6/2004
2004,England,13,19,Ireland,3/6/2004
2004,Wales,22,29,France,3/7/2004
2004,Georgia,23,7,Czech Republic,3/20/2004
2004,Russia,33,24,Romania,3/20/2004
2004,Ireland,19,3,Italy,3/20/2004
2004,England,31,21,Wales,3/20/2004
2004,Spain,19,35,Portugal,3/21/2004
2004,Scotland,0,31,France,3/21/2004
2004,Belgium,3,32,Switzerland,3/27/2004
2004,Romania,25,18,Georgia,3/27/2004
2004,Wales,44,10,Italy,3/27/2004
2004,Czech Republic,16,6,Spain,3/27/2004
2004,Portugal,19,18,Russia,3/27/2004
2004,Ireland,37,16,Scotland,3/27/2004
2004,France,24,21,England,3/27/2004
2004,Tunisia,20,3,Cameroon,4/10/2004
2004,Switzerland,21,18,Slovenia,4/17/2004
2004,Croatia,22,11,Denmark,4/17/2004
2004,Moldova,26,12,Latvia,4/17/2004
2004,Malta,20,18,Serbia,4/17/2004
2004,Morocco,17,7,Tunisia,4/24/2004
2004,Belgium,14,3,Croatia,4/24/2004
2004,Luxembourg,39,5,Bulgaria,4/24/2004
2004,Germany,40,0,Sweden,4/25/2004
2004,Netherlands,29,18,Poland,4/25/2004
2004,Latvia,8,10,Malta,4/25/2004
2004,Chile,13,20,Uruguay,5/1/2004
2004,Argentina,147,7,Venezuela,5/1/2004
2004,Sweden,3,41,Ukraine,5/1/2004
2004,Cote D'Ivoire,17,10,Cameroon,5/1/2004
2004,Sweden,0,16,Netherlands,5/8/2004
2004,Serbia,20,43,Moldova,5/8/2004
2004,Austria,18,19,Luxembourg,5/8/2004
2004,Scotland,33,40,Barbarians,5/22/2004
2004,Wales,42,0,Barbarians,5/26/2004
2004,Canada,23,20,USA,5/27/2004
2004,Japan,29,12,Russia,5/27/2004
2004,Cameroon,6,18,Morocco,5/29/2004
2004,Samoa,24,14,Tonga,5/29/2004
2004,Queensland Reds,41,5,Scotland,5/29/2004
2004,Japan,34,21,Canada,5/30/2004
2004,England,12,32,Barbarians,5/30/2004
2004,Russia,11,41,USA,5/31/2004
2004,New South Wales Country,10,48,Scotland,6/2/2004
2004,Samoa,3,38,Scotland,6/4/2004
2004,Tonga,26,27,Fiji,6/5/2004
2004,Burkina Faso,12,39,Mali,6/7/2004
2004,NSW Waratahs,33,15,Scotland,6/8/2004
2004,Fiji,29,3,Samoa,6/12/2004
2004,South Africa,31,17,Ireland,6/12/2004
2004,Argentina,50,44,Wales,6/12/2004
2004,New Zealand,36,3,England,6/12/2004
2004,USA,31,69,New Zealand Maori,6/13/2004
2004,Australia,35,15,Scotland,6/13/2004
2004,Canada,23,48,England A,6/13/2004
2004,Argentina,20,35,Wales,6/19/2004
2004,Canada,32,29,USA,6/19/2004
2004,South Africa,26,17,Ireland,6/19/2004
2004,New Zealand Maori,26,19,England A,6/19/2004
2004,New Zealand,36,12,England,6/19/2004
2004,Australia,34,13,Scotland,6/19/2004
2004,South Africa,53,18,Wales,6/26/2004
2004,Australia,51,15,England,6/26/2004
2004,Australia,29,14,Pacific Islanders,7/3/2004
2004,USA,31,39,France,7/3/2004
2004,Japan,19,32,Italy,7/4/2004
2004,Canada,13,47,France,7/10/2004
2004,New Zealand,41,26,Pacific Islanders,7/10/2004
2004,New Zealand,16,7,Australia,7/17/2004
2004,South Africa,38,24,Pacific Islanders,7/17/2004
2004,New Zealand,23,21,South Africa,7/24/2004
2004,Australia,30,26,South Africa,7/31/2004
2004,Australia,23,18,New Zealand,8/7/2004
2004,Zambia,10,52,Namibia,8/14/2004
2004,Uganda,24,16,Madagascar,8/14/2004
2004,South Africa,40,26,New Zealand,8/14/2004
2004,South Africa,23,19,Australia,8/21/2004
2004,Madagascar,23,18,Zimbabwe,8/28/2004
2004,Kenya,33,10,Zambia,8/28/2004
2004,Andorra,76,3,Norway,9/4/2004
2004,Namibia,65,7,Kenya,9/10/2004
2004,Zimbabwe,17,0,Uganda,9/11/2004
2004,Finland,3,42,Bulgaria,9/18/2004
2004,Norway,9,23,Andorra,9/18/2004
2004,Namibia,68,8,Zimbabwe,9/25/2004
2004,Bosnia & Herzegovina,10,29,Austria,9/25/2004
2004,Poland,20,15,Switzerland,10/2/2004
2004,Brazil,73,3,Peru,10/10/2004
2004,Colombia,7,79,Paraguay,10/10/2004
2004,Paraguay,74,0,Peru,10/13/2004
2004,Brazil,74,0,Colombia,10/13/2004
2004,Peru,15,10,Colombia,10/16/2004
2004,Brazil,17,22,Paraguay,10/16/2004
2004,Switzerland,8,17,Malta,10/16/2004
2004,Israel,0,53,Lithuania,10/16/2004
2004,Austria,12,7,Bosnia & Herzegovina,10/16/2004
2004,Latvia,18,20,Sweden,10/23/2004
2004,Lithuania,60,7,Israel,10/23/2004
2004,Croatia,27,6,Slovenia,10/23/2004
2004,Hungary,16,29,Andorra,10/23/2004
2004,Sri Lanka,75,3,Pakistan,10/27/2004
2004,India,15,50,China,10/27/2004
2004,Thailand,37,36,Kazakhstan,10/28/2004
2004,Arabian Gulf,6,32,Singapore,10/28/2004
2004,Korea,63,7,Chinese Taipei,10/28/2004
2004,Hong Kong,12,40,Japan,10/28/2004
2004,Sweden,32,20,Lithuania,10/30/2004
2004,Bulgaria,50,3,Finland,10/30/2004
2004,Denmark,11,20,Moldova,10/30/2004
2004,Belgium,23,16,Latvia,10/30/2004
2004,Uruguay,17,7,Georgia,10/30/2004
2004,Pakistan,3,56,India,10/30/2004
2004,Chile,9,28,Portugal,10/30/2004
2004,Sri Lanka,16,30,China,10/30/2004
2004,Pakistan,3,55,Macau,10/31/2004
2004,Kazakhstan,19,9,Arabian Gulf,10/31/2004
2004,Thailand,34,41,Singapore,10/31/2004
2004,Hong Kong,29,5,Chinese Taipei,10/31/2004
2004,Korea,0,29,Japan,10/31/2004
2004,Uruguay,30,3,Portugal,11/6/2004
2004,Chile,30,24,Georgia,11/6/2004
2004,Malta,13,38,Poland,11/6/2004
2004,Slovenia,41,0,Hungary,11/6/2004
2004,Wales,36,38,South Africa,11/6/2004
2004,Italy,51,6,Canada,11/6/2004
2004,Fiji,25,34,New Zealand Divisional XV,11/6/2004
2004,Peru,22,32,Venezuela,11/6/2004
2004,Scotland,14,31,Australia,11/6/2004
2004,Fiji A,16,13,New Zealand Divisional XV,11/10/2004
2004,Wales,66,7,Romania,11/12/2004
2004,Serbia,33,10,Bulgaria,11/13/2004
2004,Moldova,18,27,Germany,11/13/2004
2004,England,70,0,Canada,11/13/2004
2004,Ireland,17,12,South Africa,11/13/2004
2004,Italy,10,59,New Zealand,11/13/2004
2004,Namibia,39,22,Morocco,11/13/2004
2004,Luxembourg,5,6,Denmark,11/13/2004
2004,Fiji,61,22,New Zealand Divisional XV,11/13/2004
2004,Colombia,27,31,Venezuela,11/13/2004
2004,Scotland,100,8,Japan,11/13/2004
2004,France,27,14,Australia,11/13/2004
2004,Venezuela,5,11,Brazil,11/20/2004
2004,Ukraine,6,36,Portugal,11/20/2004
2004,Ireland,55,6,USA,11/20/2004
2004,Romania,25,10,Japan,11/20/2004
2004,Russia,15,27,Georgia,11/20/2004
2004,Croatia,18,7,Andorra,11/20/2004
2004,England,32,16,South Africa,11/20/2004
2004,Scotland,17,31,Australia,11/20/2004
2004,France,14,24,Argentina,11/20/2004
2004,Wales,25,26,New Zealand,11/20/2004
2004,Spain,63,9,Hungary,11/21/2004
2004,Wales,98,0,Japan,11/26/2004
2004,Czech Republic,14,38,Romania,11/27/2004
2004,England,19,21,Australia,11/27/2004
2004,Scotland,10,45,South Africa,11/27/2004
2004,Italy,43,25,USA,11/27/2004
2004,Germany,96,0,Luxembourg,11/27/2004
2004,Ireland,21,19,Argentina,11/27/2004
2004,France,6,45,New Zealand,11/27/2004
2004,Barbarians,19,47,New Zealand,12/4/2004
2004,Argentina,7,39,South Africa,12/4/2004
2005,France,16,9,Scotland,2/5/2005
2005,Wales,11,9,England,2/5/2005
2005,Portugal,18,14,Georgia,2/5/2005
2005,Italy,17,28,Ireland,2/6/2005
2005,Italy,8,38,Wales,2/12/2005
2005,Scotland,13,40,Ireland,2/12/2005
2005,Andorra,14,36,Spain,2/12/2005
2005,England,17,18,France,2/13/2005
2005,Scotland,18,10,Italy,2/26/2005
2005,Romania,33,10,Russia,2/26/2005
2005,Georgia,65,0,Ukraine,2/26/2005
2005,Portugal,19,13,Czech Republic,2/26/2005
2005,France,18,24,Wales,2/26/2005
2005,Ireland,19,13,England,2/27/2005
2005,Ireland,19,26,France,3/12/2005
2005,Czech Republic,42,5,Ukraine,3/12/2005
2005,Georgia,20,13,Romania,3/12/2005
2005,England,39,7,Italy,3/12/2005
2005,Senegal,46,6,Nigeria,3/12/2005
2005,Swaziland,24,23,Zambia,3/12/2005
2005,Switzerland,43,3,Bulgaria,3/12/2005
2005,Scotland,22,46,Wales,3/13/2005
2005,Italy,13,56,France,3/19/2005
2005,Serbia,11,11,Switzerland,3/19/2005
2005,Czech Republic,11,7,Russia,3/19/2005
2005,Romania,97,0,Ukraine,3/19/2005
2005,Wales,32,20,Ireland,3/19/2005
2005,England,43,22,Scotland,3/19/2005
2005,Cameroon,0,6,Senegal,3/26/2005
2005,Slovenia,6,76,Spain,3/26/2005
2005,Germany,56,0,Denmark,4/2/2005
2005,Denmark,16,3,Austria,4/9/2005
2005,Malta,13,24,Serbia,4/9/2005
2005,Lithuania,13,21,Belgium,4/9/2005
2005,Zambia,28,24,Botswana,4/9/2005
2005,Spain,26,26,Croatia,4/10/2005
2005,Nigeria,8,18,Cameroon,4/16/2005
2005,Uruguay,24,18,Japan,4/16/2005
2005,Belgium,15,10,Netherlands,4/16/2005
2005,Bosnia & Herzegovina,36,17,Azerbaijan,4/16/2005
2005,Bulgaria,15,23,Malta,4/16/2005
2005,Moldova,55,6,Luxembourg,4/16/2005
2005,Tunisia,3,10,Morocco,4/23/2005
2005,Hungary,15,44,Croatia,4/23/2005
2005,Bulgaria,10,49,Poland,4/23/2005
2005,Botswana,19,12,Swaziland,4/23/2005
2005,Austria,9,69,Germany,4/23/2005
2005,Netherlands,24,17,Sweden,4/23/2005
2005,Argentina,68,36,Japan,4/23/2005
2005,Sweden,7,36,Belgium,4/30/2005
2005,Latvia,19,12,Lithuania,4/30/2005
2005,Andorra,38,5,Slovenia,4/30/2005
2005,Azerbaijan,11,8,Bosnia & Herzegovina,4/30/2005
2005,China,22,23,Chinese Taipei,4/30/2005
2005,Austria,19,17,Moldova,4/30/2005
2005,Morocco,29,3,Kenya,5/7/2005
2005,Poland,18,11,Serbia,5/7/2005
2005,Norway,44,14,Finland,5/7/2005
2005,Israel,15,47,Armenia,5/7/2005
2005,Luxembourg,9,11,Austria,5/7/2005
2005,Netherlands,48,10,Latvia,5/7/2005
2005,Lithuania,11,51,Netherlands,5/14/2005
2005,Chinese Taipei,26,30,Arabian Gulf,5/20/2005
2005,Kenya,37,15,Tunisia,5/21/2005
2005,Denmark,12,3,Malta,5/21/2005
2005,Canada,30,26,USA,5/25/2005
2005,Japan,23,16,Romania,5/25/2005
2005,Benin,3,3,Niger,5/28/2005
2005,Burkina Faso,15,0,African Barbarians,5/28/2005
2005,Senegal,22,14,Zambia,5/28/2005
2005,Malta,28,18,Denmark,5/28/2005
2005,Andorra,30,20,Sweden,5/28/2005
2005,St Lucia,36,25,St Vincent and the Grenadines,5/28/2005
2005,Romania,22,28,USA,5/29/2005
2005,Japan,10,15,Canada,5/29/2005
2005,Mali,24,3,Benin,6/2/2005
2005,Burkina Faso,39,10,Togo,6/2/2005
2005,USA,3,77,Wales,6/4/2005
2005,Sweden,14,10,Andorra,6/4/2005
2005,Zambia,6,13,Senegal,6/4/2005
2005,Thailand,38,48,Sri Lanka,6/4/2005
2005,Russia,16,18,Portugal,6/4/2005
2005,Bay of Plenty,20,34,British & Irish Lions,6/4/2005
2005,Burkina Faso,16,13,Mali,6/5/2005
2005,Togo,13,6,Benin,6/5/2005
2005,Niger,36,0,African Barbarians,6/5/2005
2005,Bahamas,23,12,Cayman Islands,6/5/2005
2005,India,22,36,Kazakhstan,6/5/2005
2005,Jamaica,10,10,Bermuda,6/5/2005
2005,Kazakhstan,48,3,Malaysia,6/7/2005
2005,Cayman Islands,18,8,Jamaica,6/8/2005
2005,Bermuda,15,24,Bahamas,6/8/2005
2005,Taranaki,14,36,British & Irish Lions,6/8/2005
2005,New Zealand,91,0,Fiji,6/10/2005
2005,Russia,72,0,Ukraine,6/11/2005
2005,Canada,3,60,Wales,6/11/2005
2005,Kenya,24,24,Madagascar,6/11/2005
2005,Australia,74,7,Samoa,6/11/2005
2005,Bahamas,3,5,Jamaica,6/11/2005
2005,India,48,12,Malaysia,6/11/2005
2005,Cayman Islands,12,6,Bermuda,6/11/2005
2005,Argentina,35,21,Italy,6/11/2005
2005,Romania,14,10,Portugal,6/11/2005
2005,Singapore,47,27,Thailand,6/11/2005
2005,New Zealand Maori,19,13,British & Irish Lions,6/11/2005
2005,Japan,12,44,Ireland,6/12/2005
2005,Georgia,75,10,Czech Republic,6/12/2005
2005,Wellington,6,23,British & Irish Lions,6/15/2005
2005,Argentina,29,30,Italy,6/17/2005
2005,South Africa,30,30,France,6/18/2005
2005,Guam,8,8,India,6/18/2005
2005,Otago,19,30,British & Irish Lions,6/18/2005
2005,USA,30,34,Argentina A,6/19/2005
2005,Canada,5,29,England A,6/19/2005
2005,Japan,18,47,Ireland,6/19/2005
2005,Southland,16,26,British & Irish Lions,6/21/2005
2005,Kazakhstan,51,6,Guam,6/22/2005
2005,Fiji,19,11,Tonga,6/25/2005
2005,Canada,19,20,USA,6/25/2005
2005,Australia,69,21,Italy,6/25/2005
2005,South Africa,27,13,France,6/25/2005
2005,Sri Lanka,34,17,Singapore,6/25/2005
2005,Uganda,5,8,Kenya,6/25/2005
2005,Zimbabwe,21,15,Senegal,6/25/2005
2005,New Zealand,21,3,British & Irish Lions,6/25/2005
2005,England A,45,16,Argentina A,6/26/2005
2005,Malaysia,45,15,Guam,6/26/2005
2005,Manawatu,6,109,British & Irish Lions,6/28/2005
2005,Samoa,50,28,Tonga,7/2/2005
2005,New Zealand,48,18,British & Irish Lions,7/2/2005
2005,Australia,37,31,France,7/2/2005
2005,Auckland,13,17,British & Irish Lions,7/5/2005
2005,Samoa,36,10,Fiji,7/9/2005
2005,Senegal,6,20,Cote D'Ivoire,7/9/2005
2005,New Zealand,38,19,British & Irish Lions,7/9/2005
2005,Madagascar,14,18,Uganda,7/10/2005
2005,Tonga,19,24,Fiji,7/16/2005
2005,Tonga,19,30,Samoa,7/23/2005
2005,Niue Island,55,8,Tahiti,7/23/2005
2005,Cote D'Ivoire,33,3,Zimbabwe,7/23/2005
2005,Vanuatu,12,20,Solomon Islands,7/29/2005
2005,Tahiti,22,47,Cook Islands,7/30/2005
2005,South Africa,22,16,Australia,7/30/2005
2005,Fiji,21,15,Samoa,7/30/2005
2005,South Africa,22,16,New Zealand,8/6/2005
2005,Zimbabwe,22,16,Uganda,8/6/2005
2005,Cook Islands,24,5,Niue Island,8/6/2005
2005,Guyana,17,27,Barbados,8/8/2005
2005,St Lucia,0,82,Trinidad & Tobago,8/8/2005
2005,Guyana,97,0,St Lucia,8/10/2005
2005,Barbados,25,13,Trinidad & Tobago,8/10/2005
2005,Barbados,81,0,St Lucia,8/13/2005
2005,Guyana,29,21,Trinidad & Tobago,8/13/2005
2005,Solomon Islands,7,45,Papua New Guinea,8/13/2005
2005,Australia,13,30,New Zealand,8/13/2005
2005,Papua New Guinea,97,3,Vanuatu,8/20/2005
2005,Uganda,20,9,Zimbabwe,8/20/2005
2005,Australia,19,22,South Africa,8/20/2005
2005,Uganda,5,13,Zimbabwe,8/27/2005
2005,New Zealand,31,27,South Africa,8/27/2005
2005,Cook Islands,37,12,Papua New Guinea,9/3/2005
2005,New Zealand,34,24,Australia,9/3/2005
2005,Papua New Guinea,20,11,Cook Islands,9/10/2005
2005,Zimbabwe,29,47,South Africa U23,9/17/2005
2005,Madagascar,30,10,Cote D'Ivoire,9/18/2005
2005,Hungary,56,8,Bosnia & Herzegovina,9/25/2005
2005,Luxembourg,12,39,Armenia,10/1/2005
2005,South Africa U23,98,10,Uganda,10/1/2005
2005,Namibia,55,17,Madagascar,10/1/2005
2005,Barbados,52,3,Bahamas,10/1/2005
2005,Paraguay,47,8,Brazil,10/2/2005
2005,Slovenia,12,15,Hungary,10/8/2005
2005,Croatia,26,9,Serbia,10/8/2005
2005,Chile,38,22,Paraguay,10/8/2005
2005,Brazil,13,57,Chile,10/13/2005
2005,Latvia,18,5,Sweden,10/22/2005
2005,Kazakhstan,25,19,Sri Lanka,10/25/2005
2005,Lithuania,65,12,Bulgaria,10/29/2005
2005,Norway,43,3,Azerbaijan,10/29/2005
2005,Luxembourg,19,3,Israel,10/29/2005
2005,Poland,18,14,Andorra,10/29/2005
2005,Belgium,26,20,Croatia,10/29/2005
2005,Malta,0,43,Germany,10/29/2005
2005,Ukraine,8,46,Czech Republic,11/5/2005
2005,Sweden,16,14,Denmark,11/5/2005
2005,Madagascar,33,31,South Africa Invitational XV,11/5/2005
2005,Morocco,49,0,Namibia,11/5/2005
2005,Serbia,3,16,Malta,11/5/2005
2005,Wales,3,41,New Zealand,11/5/2005
2005,Argentina,23,34,South Africa,11/5/2005
2005,France,26,16,Australia,11/5/2005
2005,Portugal,31,18,Chile,11/6/2005
2005,Arabian Gulf,24,22,China,11/11/2005
2005,Wales,11,10,Fiji,11/11/2005
2005,Georgia,29,6,Chile,11/12/2005
2005,Portugal,20,6,Uruguay,11/12/2005
2005,Azerbaijan,7,37,Israel,11/12/2005
2005,Bosnia & Herzegovina,7,20,Luxembourg,11/12/2005
2005,Armenia,57,17,Bulgaria,11/12/2005
2005,Russia,52,12,Czech Republic,11/12/2005
2005,Moldova,31,27,Netherlands,11/12/2005
2005,Ireland,7,45,New Zealand,11/12/2005
2005,England,26,16,Australia,11/12/2005
2005,Germany,108,0,Serbia,11/12/2005
2005,Sri Lanka,24,12,Kazakhstan,11/12/2005
2005,Spain,68,12,Poland,11/13/2005
2005,Portugal,17,26,Fiji,11/19/2005
2005,Moldova,7,40,Spain,11/19/2005
2005,England,19,23,New Zealand,11/19/2005
2005,Ireland,14,30,Australia,11/19/2005
2005,Wales,16,33,South Africa,11/19/2005
2005,Israel,15,17,Norway,11/26/2005
2005,Bulgaria,27,14,Slovenia,11/26/2005
2005,Latvia,42,6,Switzerland,11/26/2005
2005,Netherlands,51,0,Andorra,11/26/2005
2005,Morocco,43,6,Madagascar,11/26/2005
2005,Scotland,10,29,New Zealand,11/26/2005
2005,Italy,23,8,Fiji,11/26/2005
2005,Wales,24,22,Australia,11/26/2005
2005,France,26,20,South Africa,11/26/2005
2005,Switzerland,8,7,Denmark,12/3/2005
2006,Georgia,46,19,Russia,2/4/2006
2006,Ireland,26,16,Italy,2/4/2006
2006,England,47,13,Wales,2/4/2006
2006,Scotland,20,16,France,2/5/2006
2006,France,43,31,Ireland,2/11/2006
2006,Italy,16,31,England,2/11/2006
2006,Wales,28,18,Scotland,2/12/2006
2006,Romania,35,10,Georgia,2/25/2006
2006,France,37,12,Italy,2/25/2006
2006,Portugal,19,19,Russia,2/25/2006
2006,Scotland,18,12,England,2/25/2006
2006,Ireland,31,5,Wales,2/26/2006
2006,Georgia,40,0,Portugal,3/11/2006
2006,Wales,18,18,Italy,3/11/2006
2006,Ireland,15,9,Scotland,3/11/2006
2006,Romania,50,3,Czech Republic,3/11/2006
2006,Andorra,0,31,Spain,3/11/2006
2006,France,31,6,England,3/12/2006
2006,Portugal,3,27,Romania,3/18/2006
2006,Italy,10,13,Scotland,3/18/2006
2006,Wales,16,21,France,3/18/2006
2006,England,24,28,Ireland,3/18/2006
2006,Denmark,0,8,Latvia,4/1/2006
2006,Senegal,20,16,Cameroon,4/8/2006
2006,Poland,13,27,Moldova,4/8/2006
2006,Serbia,15,36,Belgium,4/8/2006
2006,Fiji Warriors,22,14,Fiji Barbarians,4/15/2006
2006,Tau'uta Reds,13,18,Savai'i Samoa,4/15/2006
2006,Upolu Samoa,18,20,Tautahi Gold,4/15/2006
2006,Malta,26,15,Croatia,4/15/2006
2006,Japan,82,9,Arabian Gulf,4/16/2006
2006,Sweden,35,3,Switzerland,4/22/2006
2006,Bulgaria,5,22,Hungary,4/22/2006
2006,Belgium,24,0,Malta,4/22/2006
2006,Netherlands,22,20,Poland,4/22/2006
2006,Fiji Barbarians,14,17,Tau'uta Reds,4/22/2006
2006,Tautahi Gold,13,26,Savai'i Samoa,4/22/2006
2006,Upolu Samoa,8,8,Fiji Warriors,4/22/2006
2006,Croatia,15,25,Germany,4/22/2006
2006,Japan,50,14,Korea,4/23/2006
2006,Fiji Warriors,32,16,Tautahi Gold,4/29/2006
2006,Savai'i Samoa,13,14,Fiji Barbarians,4/29/2006
2006,Tau'uta Reds,19,20,Upolu Samoa,4/29/2006
2006,Hungary,3,24,Armenia,4/29/2006
2006,Azerbaijan,3,31,Luxembourg,4/29/2006
2006,Austria,3,11,Sweden,4/29/2006
2006,Ukraine,12,32,Georgia,4/29/2006
2006,Germany,33,15,Belgium,4/29/2006
2006,Sri Lanka,30,0,China,4/29/2006
2006,Spain,24,13,Netherlands,4/29/2006
2006,Arabian Gulf,5,20,Korea,5/5/2006
2006,Austria,3,17,Switzerland,5/6/2006
2006,Luxembourg,8,25,Norway,5/6/2006
2006,Slovenia,22,0,Lithuania,5/6/2006
2006,Israel,42,0,Bosnia & Herzegovina,5/6/2006
2006,Fiji Barbarians,30,15,Upolu Samoa,5/6/2006
2006,Savai'i Samoa,27,21,Fiji Warriors,5/6/2006
2006,Tau'uta Reds,13,8,Tautahi Gold,5/6/2006
2006,Andorra,16,23,Moldova,5/6/2006
2006,Armenia,42,6,Slovenia,5/13/2006
2006,Portugal,52,14,Ukraine,5/13/2006
2006,Fiji Warriors,29,8,Tau'uta Reds,5/13/2006
2006,Savai'i Samoa,36,20,Upolu Samoa,5/13/2006
2006,Tautahi Gold,5,5,Fiji Barbarians,5/13/2006
2006,Germany,18,6,Spain,5/13/2006
2006,Greece,12,17,Finland,5/14/2006
2006,Bosnia & Herzegovina,28,7,Azerbaijan,5/14/2006
2006,Japan,32,7,Georgia,5/14/2006
2006,Hong Kong,45,14,Sri Lanka,5/14/2006
2006,Latvia,18,7,Austria,5/20/2006
2006,Czech Republic,10,18,Portugal,5/20/2006
2006,Guam,14,18,Philippines,5/20/2006
2006,Savai'i Samoa,10,5,Fiji Warriors,5/20/2006
2006,China,7,23,Hong Kong,5/21/2006
2006,Hungary,17,23,Lithuania,5/27/2006
2006,Namibia,82,12,Kenya,5/27/2006
2006,Ukraine,12,55,Russia,5/27/2006
2006,Spain,36,10,Germany,5/27/2006
2006,Finland,27,0,Greece,5/28/2006
